num,G.num,Food.Wastes,Food.Wastes.Clean,Group,pH,TS.Perc,VS.Perc,TOC,TKN,Fat.Perc,Protein.Perc,Carbohydrate.Perc,TP,TK,C.N.Mixture,BMP
1923,FAV.26+BEV.74,Onion_spring_onion_AND_Cola_beverage,Onion_spring_onion_AND_Cola_beverage,FAV+BEV,0,0,0,0,0,0.0065,0.1715,0.822,0,0,0,0
1924,FAV.26+BEV.75,Onion_spring_onion_AND_Tea_beverage,Onion_spring_onion_AND_Tea_beverage,FAV+BEV,0,0,0,0,0,0.0056,0.283,0.7114,0,0,0,0
1925,FAV.26+BEV.76,Onion_spring_onion_AND_Fruit_juices_orange,Onion_spring_onion_AND_Fruit_juices_orange,FAV+BEV,0,0,0,0,0,0.0055,0.27405,0.7205,0,0,0,0
1926,FAV.26+RERW.77,Onion_spring_onion_AND_Food_from_conference,Onion_spring_onion_AND_Food_from_conference,FAV+RERW,0,0,0,0,0,0.07655,0.2474,0.67605,0,0,0,0
1927,FAV.26+RERW.78,Onion_spring_onion_AND_Food_from_hotel,Onion_spring_onion_AND_Food_from_hotel,FAV+RERW,0,0,0,0,0,0.2265,0.3005,0.473,0,0,0,0
1928,FAV.26+RERW.79,Onion_spring_onion_AND_Piece_of_pizza,Onion_spring_onion_AND_Piece_of_pizza,FAV+RERW,0,0,0,0,0,0.0385,0.2915,0.67,0,0,0,0
1929,FAV.26+RERW.80,Onion_spring_onion_AND_French_fries,Onion_spring_onion_AND_French_fries,FAV+RERW,0,0,0,0,0,0.1535,0.195,0.6515,0,0,0,0
1930,FAV.26+RERW.81,Onion_spring_onion_AND_Gravy_tomato_sauce,Onion_spring_onion_AND_Gravy_tomato_sauce,FAV+RERW,0,0,0,0,0,0.0088,0.1953,0.7959,0,0,0,0
1931,FAV.26+OT.82,Onion_spring_onion_AND_Plain_pasta,Onion_spring_onion_AND_Plain_pasta,FAV+OT,0,0,0,0,0,0.0355,0.238,0.7265,0,0,0,0
1932,FAV.26+OT.83,Onion_spring_onion_AND_Meat_pasta,Onion_spring_onion_AND_Meat_pasta,FAV+OT,0,0,0,0,0,0.0755,0.2645,0.66,0,0,0,0
1933,FAV.26+OT.84,Onion_spring_onion_AND_Rice,Onion_spring_onion_AND_Rice,FAV+OT,0,0,0,0,0,0.0105,0.208,0.7815,0,0,0,0
1934,FAV.26+OT.85,Onion_spring_onion_AND_Cafeteria_wastes_CW,Onion_spring_onion_AND_Cafeteria_wastes_CW,FAV+OT,0,0,0,0,0,0.0255,0.253,0.7215,0,0,0,0
1935,FAV.26+OT.86,Onion_spring_onion_AND_Tea,Onion_spring_onion_AND_Tea,FAV+OT,0,0,0,0,0,0.00555,0.285,0.70945,0,0,0,0
1936,FAV.26+OT.87,Onion_spring_onion_AND_Spent_coffee_grounds,Onion_spring_onion_AND_Spent_coffee_grounds,FAV+OT,0,0,0,0,0,0.3061,0.3674,0.3265,0,0,0,0
1937,FAV.26+OT.88,Onion_spring_onion_AND_Chocolate,Onion_spring_onion_AND_Chocolate,FAV+OT,0,0,0,0,0,0.1735,0.21045,0.61605,0,0,0,0
1938,FAV.27+FAV.28,Pepper_AND_Spinach,Pepper_AND_Spinach,FAV+FAV,0,0,0,0,0,0.0725,0.2995,0.6285,0,0,0,0
1939,FAV.27+FAV.29,Pepper_AND_Sweetcorn,Pepper_AND_Sweetcorn,FAV+FAV,0,0,0,0,0,0.0655,0.152,0.7825,0,0,0,0
1940,FAV.27+CCG.30,Pepper_AND_Confectionary_CCG,Pepper_AND_Confectionary_CCG,FAV+CCG,0,0,0,0,0,0.04195,0.2054,0.75315,0,0,0,0
1941,FAV.27+FAV.31,Pepper_AND_Crushed_and_diced_tomatoes,Pepper_AND_Crushed_and_diced_tomatoes,FAV+FAV,0,0,0,0,0,0.0515,0.2115,0.738,0,0,0,0
1942,FAV.27+FAV.32,Pepper_AND_Green_beans,Pepper_AND_Green_beans,FAV+FAV,0,0,0,0,0,0.0415,0.245,0.714,0,0,0,0
1943,FAV.27+FAV.33,Pepper_AND_Bagged_lettuce_mixes,Pepper_AND_Bagged_lettuce_mixes,FAV+FAV,0,0,0,0,0,0.0425,0.2455,0.7125,0,0,0,0
1944,FAV.27+FAV.34,Pepper_AND_Canned_peas,Pepper_AND_Canned_peas,FAV+FAV,0,0,0,0,0,0.0455,0.2395,0.7155,0,0,0,0
1945,FAV.27+FAV.35,Pepper_AND_Canned_fruit,Pepper_AND_Canned_fruit,FAV+FAV,0,0,0,0,0,0.0285,0.086,0.886,0,0,0,0
1946,FAV.27+CP.36,Pepper_AND_Breakfast_cereals,Pepper_AND_Breakfast_cereals,FAV+CP,0,0,0,0,0,0.0385,0.1415,0.8205,0,0,0,0
1947,FAV.27+CP.37,Pepper_AND_Corn_flakes,Pepper_AND_Corn_flakes,FAV+CP,0,0,0,0,0,0.032,0.1389,0.8296,0,0,0,0
1948,FAV.27+CP.38,Pepper_AND_Cheerios,Pepper_AND_Cheerios,FAV+CP,0,0,0,0,0,0.0308,0.1275,0.8422,0,0,0,0
1949,FAV.27+CP.39,Pepper_AND_Cereal_bar,Pepper_AND_Cereal_bar,FAV+CP,0,0,0,0,0,0.056,0.1221,0.8224,0,0,0,0
1950,FAV.27+CP.40,Pepper_AND_Quick_oats,Pepper_AND_Quick_oats,FAV+CP,0,0,0,0,0,0.062,0.1602,0.7783,0,0,0,0
1951,FAV.27+CP.41,Pepper_AND_Oatmeal,Pepper_AND_Oatmeal,FAV+CP,0,0,0,0,0,0.0635,0.1465,0.7905,0,0,0,0
1952,FAV.27+BW.42,Pepper_AND_White_bread,Pepper_AND_White_bread,FAV+BW,0,0,0,0,0,0.03,0.138,0.8325,0,0,0,0
1953,FAV.27+BW.43,Pepper_AND_Sliced_bread,Pepper_AND_Sliced_bread,FAV+BW,0,0,0,0,0,0.03025,0.13715,0.8331,0,0,0,0
1954,FAV.27+BW.44,Pepper_AND_Flour,Pepper_AND_Flour,FAV+BW,0,0,0,0,0,0.033,0.166,0.8015,0,0,0,0
1955,FAV.27+BW.45,Pepper_AND_Sandwich,Pepper_AND_Sandwich,FAV+BW,0,0,0,0,0,0.1195,0.1195,0.7615,0,0,0,0
1956,FAV.27+BW.46,Pepper_AND_Crackers,Pepper_AND_Crackers,FAV+BW,0,0,0,0,0,0.078,0.18,0.7425,0,0,0,0
1957,FAV.27+MP.47,Pepper_AND_Mixed_meat,Pepper_AND_Mixed_meat,FAV+MP,0,0,0,0,0,0.3441,0.20135,0.45505,0,0,0,0
1958,FAV.27+MP.48,Pepper_AND_Beef_cooked,Pepper_AND_Beef_cooked,FAV+MP,0,0,0,0,0,0.3271,0.247,0.4264,0,0,0,0
1959,FAV.27+MP.49,Pepper_AND_Pork_cooked,Pepper_AND_Pork_cooked,FAV+MP,0,0,0,0,0,0.30645,0.2266,0.47245,0,0,0,0
1960,FAV.27+MP.50,Pepper_AND_Chicken_cooked,Pepper_AND_Chicken_cooked,FAV+MP,0,0,0,0,0,0.3645,0.1955,0.4405,0,0,0,0
1961,FAV.27+MP.51,Pepper_AND_Lamb_cooked,Pepper_AND_Lamb_cooked,FAV+MP,0,0,0,0,0,0.3004,0.2195,0.4806,0,0,0,0
1962,FAV.27+MP.52,Pepper_AND_Ham_scraps,Pepper_AND_Ham_scraps,FAV+MP,0,0,0,0,0,0.32665,0.19285,0.481,0,0,0,0
1963,FAV.27+MP.53,Pepper_AND_Sliced_meat,Pepper_AND_Sliced_meat,FAV+MP,0,0,0,0,0,0.257,0.199,0.5445,0,0,0,0
1964,FAV.27+MP.54,Pepper_AND_Offal,Pepper_AND_Offal,FAV+MP,0,0,0,0,0,0.3073,0.19285,0.50035,0,0,0,0
1965,FAV.27+FP.55,Pepper_AND_canned_tuna_fish,Pepper_AND_canned_tuna_fish,FAV+FP,0,0,0,0,0,0.33875,0.21585,0.4459,0,0,0,0
1966,FAV.27+FP.56,Pepper_AND_freeze_fish,Pepper_AND_freeze_fish,FAV+FP,0,0,0,0,0,0.3433,0.23765,0.4196,0,0,0,0
1967,FAV.27+FP.57,Pepper_AND_fresh_fish,Pepper_AND_fresh_fish,FAV+FP,0,0,0,0,0,0.32285,0.27565,0.402,0,0,0,0
1968,FAV.27+FP.58,Pepper_AND_fish_flesh_salmon,Pepper_AND_fish_flesh_salmon,FAV+FP,0,0,0,0,0,0.3344,0.20865,0.45745,0,0,0,0
1969,FAV.27+FP.59,Pepper_AND_Fish_and_shellfish,Pepper_AND_Fish_and_shellfish,FAV+FP,0,0,0,0,0,0.439,0.1668,0.3945,0,0,0,0
1970,FAV.27+EP.60,Pepper_AND_Whole_egg,Pepper_AND_Whole_egg,FAV+EP,0,0,0,0,0,0.38725,0.18075,0.4325,0,0,0,0
1971,FAV.27+EP.61,Pepper_AND_Cooked_eggs,Pepper_AND_Cooked_eggs,FAV+EP,0,0,0,0,0,0.3561,0.2159,0.4285,0,0,0,0
1972,FAV.27+EP.62,Pepper_AND_Pickled_eggs,Pepper_AND_Pickled_eggs,FAV+EP,0,0,0,0,0,0.4111,0.1566,0.43125,0,0,0,0
1973,FAV.27+EP.63,Pepper_AND_Raw_eggs,Pepper_AND_Raw_eggs,FAV+EP,0,0,0,0,0,0.4173,0.1607,0.4225,0,0,0,0
1974,FAV.27+SSG.64,Pepper_AND_Sugar,Pepper_AND_Sugar,FAV+SSG,0,0,0,0,0,0.028,0.1249,0.8476,0,0,0,0
1975,FAV.27+SSG.65,Pepper_AND_Sweet_cream,Pepper_AND_Sweet_cream,FAV+SSG,0,0,0,0,0,0.298,0.1085,0.594,0,0,0,0
1976,FAV.27+SSG.66,Pepper_AND_Chocolate_pudding,Pepper_AND_Chocolate_pudding,FAV+SSG,0,0,0,0,0,0.052,0.11675,0.83175,0,0,0,0
1977,FAV.27+SSG.67,Pepper_AND_Cakes,Pepper_AND_Cakes,FAV+SSG,0,0,0,0,0,0.1405,0.11295,0.74705,0,0,0,0
1978,FAV.27+SSG.68,Pepper_AND_Jelly,Pepper_AND_Jelly,FAV+SSG,0,0,0,0,0,0.028,0.0878,0.8847,0,0,0,0
1979,FAV.27+SSG.69,Pepper_AND_Mousse,Pepper_AND_Mousse,FAV+SSG,0,0,0,0,0,0.114,0.11945,0.76705,0,0,0,0
1980,FAV.27+SSG.70,"Pepper_AND_Other_dessert_wafers,etc.","Pepper_AND_Other_dessert_wafers,etc.",FAV+SSG,0,0,0,0,0,0.103,0.119,0.7785,0,0,0,0
1981,FAV.27+SS.71,Pepper_AND_Condiments,Pepper_AND_Condiments,FAV+SS,0,0,0,0,0,0.0443,0.14185,0.81435,0,0,0,0
1982,FAV.27+SS.72,Pepper_AND_Canned_soup,Pepper_AND_Canned_soup,FAV+SS,0,0,0,0,0,0.0304,0.1625,0.8076,0,0,0,0
1983,FAV.27+SS.73,Pepper_AND_Soup,Pepper_AND_Soup,FAV+SS,0,0,0,0,0,0.0295,0.11595,0.8565,0,0,0,0
1984,FAV.27+BEV.74,Pepper_AND_Cola_beverage,Pepper_AND_Cola_beverage,FAV+BEV,0,0,0,0,0,0.029,0.087,0.8845,0,0,0,0
1985,FAV.27+BEV.75,Pepper_AND_Tea_beverage,Pepper_AND_Tea_beverage,FAV+BEV,0,0,0,0,0,0.0281,0.1985,0.7739,0,0,0,0
1986,FAV.27+BEV.76,Pepper_AND_Fruit_juices_orange,Pepper_AND_Fruit_juices_orange,FAV+BEV,0,0,0,0,0,0.028,0.18955,0.783,0,0,0,0
1987,FAV.27+RERW.77,Pepper_AND_Food_from_conference,Pepper_AND_Food_from_conference,FAV+RERW,0,0,0,0,0,0.09905,0.1629,0.73855,0,0,0,0
1988,FAV.27+RERW.78,Pepper_AND_Food_from_hotel,Pepper_AND_Food_from_hotel,FAV+RERW,0,0,0,0,0,0.249,0.216,0.5355,0,0,0,0
1989,FAV.27+RERW.79,Pepper_AND_Piece_of_pizza,Pepper_AND_Piece_of_pizza,FAV+RERW,0,0,0,0,0,0.061,0.207,0.7325,0,0,0,0
1990,FAV.27+RERW.80,Pepper_AND_French_fries,Pepper_AND_French_fries,FAV+RERW,0,0,0,0,0,0.176,0.1105,0.714,0,0,0,0
1991,FAV.27+RERW.81,Pepper_AND_Gravy_tomato_sauce,Pepper_AND_Gravy_tomato_sauce,FAV+RERW,0,0,0,0,0,0.0313,0.1108,0.8584,0,0,0,0
1992,FAV.27+OT.82,Pepper_AND_Plain_pasta,Pepper_AND_Plain_pasta,FAV+OT,0,0,0,0,0,0.058,0.1535,0.789,0,0,0,0
1993,FAV.27+OT.83,Pepper_AND_Meat_pasta,Pepper_AND_Meat_pasta,FAV+OT,0,0,0,0,0,0.098,0.18,0.7225,0,0,0,0
1994,FAV.27+OT.84,Pepper_AND_Rice,Pepper_AND_Rice,FAV+OT,0,0,0,0,0,0.033,0.1235,0.844,0,0,0,0
1995,FAV.27+OT.85,Pepper_AND_Cafeteria_wastes_CW,Pepper_AND_Cafeteria_wastes_CW,FAV+OT,0,0,0,0,0,0.048,0.1685,0.784,0,0,0,0
1996,FAV.27+OT.86,Pepper_AND_Tea,Pepper_AND_Tea,FAV+OT,0,0,0,0,0,0.02805,0.2005,0.77195,0,0,0,0
1997,FAV.27+OT.87,Pepper_AND_Spent_coffee_grounds,Pepper_AND_Spent_coffee_grounds,FAV+OT,0,0,0,0,0,0.3286,0.2829,0.389,0,0,0,0
1998,FAV.27+OT.88,Pepper_AND_Chocolate,Pepper_AND_Chocolate,FAV+OT,0,0,0,0,0,0.196,0.12595,0.67855,0,0,0,0
1999,FAV.28+FAV.29,Spinach_AND_Sweetcorn,Spinach_AND_Sweetcorn,FAV+FAV,0,0,0,0,0,0.082,0.2845,0.633,0,0,0,0
2000,FAV.28+CCG.30,Spinach_AND_Confectionary_CCG,Spinach_AND_Confectionary_CCG,FAV+CCG,0,0,0,0,0,0.05845,0.3379,0.60365,0,0,0,0
2001,FAV.28+FAV.31,Spinach_AND_Crushed_and_diced_tomatoes,Spinach_AND_Crushed_and_diced_tomatoes,FAV+FAV,0,0,0,0,0,0.068,0.344,0.5885,0,0,0,0
2002,FAV.28+FAV.32,Spinach_AND_Green_beans,Spinach_AND_Green_beans,FAV+FAV,0,0,0,0,0,0.058,0.3775,0.5645,0,0,0,0
2003,FAV.28+FAV.33,Spinach_AND_Bagged_lettuce_mixes,Spinach_AND_Bagged_lettuce_mixes,FAV+FAV,0,0,0,0,0,0.059,0.378,0.563,0,0,0,0
2004,FAV.28+FAV.34,Spinach_AND_Canned_peas,Spinach_AND_Canned_peas,FAV+FAV,0,0,0,0,0,0.062,0.372,0.566,0,0,0,0
2005,FAV.28+FAV.35,Spinach_AND_Canned_fruit,Spinach_AND_Canned_fruit,FAV+FAV,0,0,0,0,0,0.045,0.2185,0.7365,0,0,0,0
2006,FAV.28+CP.36,Spinach_AND_Breakfast_cereals,Spinach_AND_Breakfast_cereals,FAV+CP,0,0,0,0,0,0.055,0.274,0.671,0,0,0,0
2007,FAV.28+CP.37,Spinach_AND_Corn_flakes,Spinach_AND_Corn_flakes,FAV+CP,0,0,0,0,0,0.0485,0.2714,0.6801,0,0,0,0
2008,FAV.28+CP.38,Spinach_AND_Cheerios,Spinach_AND_Cheerios,FAV+CP,0,0,0,0,0,0.0473,0.26,0.6927,0,0,0,0
2009,FAV.28+CP.39,Spinach_AND_Cereal_bar,Spinach_AND_Cereal_bar,FAV+CP,0,0,0,0,0,0.0725,0.2546,0.6729,0,0,0,0
2010,FAV.28+CP.40,Spinach_AND_Quick_oats,Spinach_AND_Quick_oats,FAV+CP,0,0,0,0,0,0.0785,0.2927,0.6288,0,0,0,0
2011,FAV.28+CP.41,Spinach_AND_Oatmeal,Spinach_AND_Oatmeal,FAV+CP,0,0,0,0,0,0.08,0.279,0.641,0,0,0,0
2012,FAV.28+BW.42,Spinach_AND_White_bread,Spinach_AND_White_bread,FAV+BW,0,0,0,0,0,0.0465,0.2705,0.683,0,0,0,0
2013,FAV.28+BW.43,Spinach_AND_Sliced_bread,Spinach_AND_Sliced_bread,FAV+BW,0,0,0,0,0,0.04675,0.26965,0.6836,0,0,0,0
2014,FAV.28+BW.44,Spinach_AND_Flour,Spinach_AND_Flour,FAV+BW,0,0,0,0,0,0.0495,0.2985,0.652,0,0,0,0
2015,FAV.28+BW.45,Spinach_AND_Sandwich,Spinach_AND_Sandwich,FAV+BW,0,0,0,0,0,0.136,0.252,0.612,0,0,0,0
2016,FAV.28+BW.46,Spinach_AND_Crackers,Spinach_AND_Crackers,FAV+BW,0,0,0,0,0,0.0945,0.3125,0.593,0,0,0,0
2017,FAV.28+MP.47,Spinach_AND_Mixed_meat,Spinach_AND_Mixed_meat,FAV+MP,0,0,0,0,0,0.3606,0.33385,0.30555,0,0,0,0
2018,FAV.28+MP.48,Spinach_AND_Beef_cooked,Spinach_AND_Beef_cooked,FAV+MP,0,0,0,0,0,0.3436,0.3795,0.2769,0,0,0,0
2019,FAV.28+MP.49,Spinach_AND_Pork_cooked,Spinach_AND_Pork_cooked,FAV+MP,0,0,0,0,0,0.32295,0.3591,0.32295,0,0,0,0
2020,FAV.28+MP.50,Spinach_AND_Chicken_cooked,Spinach_AND_Chicken_cooked,FAV+MP,0,0,0,0,0,0.381,0.328,0.291,0,0,0,0
2021,FAV.28+MP.51,Spinach_AND_Lamb_cooked,Spinach_AND_Lamb_cooked,FAV+MP,0,0,0,0,0,0.3169,0.352,0.3311,0,0,0,0
2022,FAV.28+MP.52,Spinach_AND_Ham_scraps,Spinach_AND_Ham_scraps,FAV+MP,0,0,0,0,0,0.34315,0.32535,0.3315,0,0,0,0
2023,FAV.28+MP.53,Spinach_AND_Sliced_meat,Spinach_AND_Sliced_meat,FAV+MP,0,0,0,0,0,0.2735,0.3315,0.395,0,0,0,0
2024,FAV.28+MP.54,Spinach_AND_Offal,Spinach_AND_Offal,FAV+MP,0,0,0,0,0,0.3238,0.32535,0.35085,0,0,0,0
2025,FAV.28+FP.55,Spinach_AND_canned_tuna_fish,Spinach_AND_canned_tuna_fish,FAV+FP,0,0,0,0,0,0.35525,0.34835,0.2964,0,0,0,0
2026,FAV.28+FP.56,Spinach_AND_freeze_fish,Spinach_AND_freeze_fish,FAV+FP,0,0,0,0,0,0.3598,0.37015,0.2701,0,0,0,0
2027,FAV.28+FP.57,Spinach_AND_fresh_fish,Spinach_AND_fresh_fish,FAV+FP,0,0,0,0,0,0.33935,0.40815,0.2525,0,0,0,0
2028,FAV.28+FP.58,Spinach_AND_fish_flesh_salmon,Spinach_AND_fish_flesh_salmon,FAV+FP,0,0,0,0,0,0.3509,0.34115,0.30795,0,0,0,0
2029,FAV.28+FP.59,Spinach_AND_Fish_and_shellfish,Spinach_AND_Fish_and_shellfish,FAV+FP,0,0,0,0,0,0.4555,0.2993,0.245,0,0,0,0
2030,FAV.28+EP.60,Spinach_AND_Whole_egg,Spinach_AND_Whole_egg,FAV+EP,0,0,0,0,0,0.40375,0.31325,0.283,0,0,0,0
2031,FAV.28+EP.61,Spinach_AND_Cooked_eggs,Spinach_AND_Cooked_eggs,FAV+EP,0,0,0,0,0,0.3726,0.3484,0.279,0,0,0,0
2032,FAV.28+EP.62,Spinach_AND_Pickled_eggs,Spinach_AND_Pickled_eggs,FAV+EP,0,0,0,0,0,0.4276,0.2891,0.28175,0,0,0,0
2033,FAV.28+EP.63,Spinach_AND_Raw_eggs,Spinach_AND_Raw_eggs,FAV+EP,0,0,0,0,0,0.4338,0.2932,0.273,0,0,0,0
2034,FAV.28+SSG.64,Spinach_AND_Sugar,Spinach_AND_Sugar,FAV+SSG,0,0,0,0,0,0.0445,0.2574,0.6981,0,0,0,0
2035,FAV.28+SSG.65,Spinach_AND_Sweet_cream,Spinach_AND_Sweet_cream,FAV+SSG,0,0,0,0,0,0.3145,0.241,0.4445,0,0,0,0
2036,FAV.28+SSG.66,Spinach_AND_Chocolate_pudding,Spinach_AND_Chocolate_pudding,FAV+SSG,0,0,0,0,0,0.0685,0.24925,0.68225,0,0,0,0
2037,FAV.28+SSG.67,Spinach_AND_Cakes,Spinach_AND_Cakes,FAV+SSG,0,0,0,0,0,0.157,0.24545,0.59755,0,0,0,0
2038,FAV.28+SSG.68,Spinach_AND_Jelly,Spinach_AND_Jelly,FAV+SSG,0,0,0,0,0,0.0445,0.2203,0.7352,0,0,0,0
2039,FAV.28+SSG.69,Spinach_AND_Mousse,Spinach_AND_Mousse,FAV+SSG,0,0,0,0,0,0.1305,0.25195,0.61755,0,0,0,0
2040,FAV.28+SSG.70,"Spinach_AND_Other_dessert_wafers,etc.","Spinach_AND_Other_dessert_wafers,etc.",FAV+SSG,0,0,0,0,0,0.1195,0.2515,0.629,0,0,0,0
2041,FAV.28+SS.71,Spinach_AND_Condiments,Spinach_AND_Condiments,FAV+SS,0,0,0,0,0,0.0608,0.27435,0.66485,0,0,0,0
2042,FAV.28+SS.72,Spinach_AND_Canned_soup,Spinach_AND_Canned_soup,FAV+SS,0,0,0,0,0,0.0469,0.295,0.6581,0,0,0,0
2043,FAV.28+SS.73,Spinach_AND_Soup,Spinach_AND_Soup,FAV+SS,0,0,0,0,0,0.046,0.24845,0.707,0,0,0,0
2044,FAV.28+BEV.74,Spinach_AND_Cola_beverage,Spinach_AND_Cola_beverage,FAV+BEV,0,0,0,0,0,0.0455,0.2195,0.735,0,0,0,0
2045,FAV.28+BEV.75,Spinach_AND_Tea_beverage,Spinach_AND_Tea_beverage,FAV+BEV,0,0,0,0,0,0.0446,0.331,0.6244,0,0,0,0
2046,FAV.28+BEV.76,Spinach_AND_Fruit_juices_orange,Spinach_AND_Fruit_juices_orange,FAV+BEV,0,0,0,0,0,0.0445,0.32205,0.6335,0,0,0,0
2047,FAV.28+RERW.77,Spinach_AND_Food_from_conference,Spinach_AND_Food_from_conference,FAV+RERW,0,0,0,0,0,0.11555,0.2954,0.58905,0,0,0,0
2048,FAV.28+RERW.78,Spinach_AND_Food_from_hotel,Spinach_AND_Food_from_hotel,FAV+RERW,0,0,0,0,0,0.2655,0.3485,0.386,0,0,0,0
2049,FAV.28+RERW.79,Spinach_AND_Piece_of_pizza,Spinach_AND_Piece_of_pizza,FAV+RERW,0,0,0,0,0,0.0775,0.3395,0.583,0,0,0,0
2050,FAV.28+RERW.80,Spinach_AND_French_fries,Spinach_AND_French_fries,FAV+RERW,0,0,0,0,0,0.1925,0.243,0.5645,0,0,0,0
2051,FAV.28+RERW.81,Spinach_AND_Gravy_tomato_sauce,Spinach_AND_Gravy_tomato_sauce,FAV+RERW,0,0,0,0,0,0.0478,0.2433,0.7089,0,0,0,0
2052,FAV.28+OT.82,Spinach_AND_Plain_pasta,Spinach_AND_Plain_pasta,FAV+OT,0,0,0,0,0,0.0745,0.286,0.6395,0,0,0,0
2053,FAV.28+OT.83,Spinach_AND_Meat_pasta,Spinach_AND_Meat_pasta,FAV+OT,0,0,0,0,0,0.1145,0.3125,0.573,0,0,0,0
2054,FAV.28+OT.84,Spinach_AND_Rice,Spinach_AND_Rice,FAV+OT,0,0,0,0,0,0.0495,0.256,0.6945,0,0,0,0
2055,FAV.28+OT.85,Spinach_AND_Cafeteria_wastes_CW,Spinach_AND_Cafeteria_wastes_CW,FAV+OT,0,0,0,0,0,0.0645,0.301,0.6345,0,0,0,0
2056,FAV.28+OT.86,Spinach_AND_Tea,Spinach_AND_Tea,FAV+OT,0,0,0,0,0,0.04455,0.333,0.62245,0,0,0,0
2057,FAV.28+OT.87,Spinach_AND_Spent_coffee_grounds,Spinach_AND_Spent_coffee_grounds,FAV+OT,0,0,0,0,0,0.3451,0.4154,0.2395,0,0,0,0
2058,FAV.28+OT.88,Spinach_AND_Chocolate,Spinach_AND_Chocolate,FAV+OT,0,0,0,0,0,0.2125,0.25845,0.52905,0,0,0,0
2059,FAV.29+CCG.30,Sweetcorn_AND_Confectionary_CCG,Sweetcorn_AND_Confectionary_CCG,FAV+CCG,0,0,0,0,0,0.05145,0.1904,0.75765,0,0,0,0
2060,FAV.29+FAV.31,Sweetcorn_AND_Crushed_and_diced_tomatoes,Sweetcorn_AND_Crushed_and_diced_tomatoes,FAV+FAV,0,0,0,0,0,0.061,0.1965,0.7425,0,0,0,0
2061,FAV.29+FAV.32,Sweetcorn_AND_Green_beans,Sweetcorn_AND_Green_beans,FAV+FAV,0,0,0,0,0,0.051,0.23,0.7185,0,0,0,0
2062,FAV.29+FAV.33,Sweetcorn_AND_Bagged_lettuce_mixes,Sweetcorn_AND_Bagged_lettuce_mixes,FAV+FAV,0,0,0,0,0,0.052,0.2305,0.717,0,0,0,0
2063,FAV.29+FAV.34,Sweetcorn_AND_Canned_peas,Sweetcorn_AND_Canned_peas,FAV+FAV,0,0,0,0,0,0.055,0.2245,0.72,0,0,0,0
2064,FAV.29+FAV.35,Sweetcorn_AND_Canned_fruit,Sweetcorn_AND_Canned_fruit,FAV+FAV,0,0,0,0,0,0.038,0.071,0.8905,0,0,0,0
2065,FAV.29+CP.36,Sweetcorn_AND_Breakfast_cereals,Sweetcorn_AND_Breakfast_cereals,FAV+CP,0,0,0,0,0,0.048,0.1265,0.825,0,0,0,0
2066,FAV.29+CP.37,Sweetcorn_AND_Corn_flakes,Sweetcorn_AND_Corn_flakes,FAV+CP,0,0,0,0,0,0.0415,0.1239,0.8341,0,0,0,0
2067,FAV.29+CP.38,Sweetcorn_AND_Cheerios,Sweetcorn_AND_Cheerios,FAV+CP,0,0,0,0,0,0.0403,0.1125,0.8467,0,0,0,0
2068,FAV.29+CP.39,Sweetcorn_AND_Cereal_bar,Sweetcorn_AND_Cereal_bar,FAV+CP,0,0,0,0,0,0.0655,0.1071,0.8269,0,0,0,0
2069,FAV.29+CP.40,Sweetcorn_AND_Quick_oats,Sweetcorn_AND_Quick_oats,FAV+CP,0,0,0,0,0,0.0715,0.1452,0.7828,0,0,0,0
2070,FAV.29+CP.41,Sweetcorn_AND_Oatmeal,Sweetcorn_AND_Oatmeal,FAV+CP,0,0,0,0,0,0.073,0.1315,0.795,0,0,0,0
2071,FAV.29+BW.42,Sweetcorn_AND_White_bread,Sweetcorn_AND_White_bread,FAV+BW,0,0,0,0,0,0.0395,0.123,0.837,0,0,0,0
2072,FAV.29+BW.43,Sweetcorn_AND_Sliced_bread,Sweetcorn_AND_Sliced_bread,FAV+BW,0,0,0,0,0,0.03975,0.12215,0.8376,0,0,0,0
2073,FAV.29+BW.44,Sweetcorn_AND_Flour,Sweetcorn_AND_Flour,FAV+BW,0,0,0,0,0,0.0425,0.151,0.806,0,0,0,0
2074,FAV.29+BW.45,Sweetcorn_AND_Sandwich,Sweetcorn_AND_Sandwich,FAV+BW,0,0,0,0,0,0.129,0.1045,0.766,0,0,0,0
2075,FAV.29+BW.46,Sweetcorn_AND_Crackers,Sweetcorn_AND_Crackers,FAV+BW,0,0,0,0,0,0.0875,0.165,0.747,0,0,0,0
2076,FAV.29+MP.47,Sweetcorn_AND_Mixed_meat,Sweetcorn_AND_Mixed_meat,FAV+MP,0,0,0,0,0,0.3536,0.18635,0.45955,0,0,0,0
2077,FAV.29+MP.48,Sweetcorn_AND_Beef_cooked,Sweetcorn_AND_Beef_cooked,FAV+MP,0,0,0,0,0,0.3366,0.232,0.4309,0,0,0,0
2078,FAV.29+MP.49,Sweetcorn_AND_Pork_cooked,Sweetcorn_AND_Pork_cooked,FAV+MP,0,0,0,0,0,0.31595,0.2116,0.47695,0,0,0,0
2079,FAV.29+MP.50,Sweetcorn_AND_Chicken_cooked,Sweetcorn_AND_Chicken_cooked,FAV+MP,0,0,0,0,0,0.374,0.1805,0.445,0,0,0,0
2080,FAV.29+MP.51,Sweetcorn_AND_Lamb_cooked,Sweetcorn_AND_Lamb_cooked,FAV+MP,0,0,0,0,0,0.3099,0.2045,0.4851,0,0,0,0
